label,n,mean_sp500,std_sp500,skew_sp500,kurt_sp500,absacf1_sp500,absacf5_sp500,sqacf1_sp500,leverage_sp500_lag1_20,mean_DGS10,std_DGS10,skew_DGS10,kurt_DGS10,absacf1_DGS10,sp_dgs10_corr,r_acf1,abs_acf1,sq_acf1,r_acf2,abs_acf2,sq_acf2,r_acf3,abs_acf3,sq_acf3,r_acf5,abs_acf5,sq_acf5,r_acf10,abs_acf10,sq_acf10,r_acf20,abs_acf20,sq_acf20,r_acf60,abs_acf60,sq_acf60,min_sp500_abs,end_sp500_abs,ann_return_approx,window
R02_mom005_seed2_w01,1260,0.00026282428334525323,0.004985104155648832,0.15145581370053793,3.1828725210107702,0.05467086986921434,-0.013232972807838762,0.04218927554151839,-0.011654271551685521,0.0021507936507936475,0.039306198763997505,-0.1824998112220489,7.554504737198237,0.27872056427365377,0.0074624410473704975,-0.0327976646668205,0.05467086986921434,0.04218927554151839,-0.04520991965694693,0.07617186849260767,0.10322480134357927,-0.060090697593953385,-0.028245500452301495,0.0001268777500427055,0.06575153774773418,-0.013232972807838762,-0.027326972776116298,-0.018480292844144684,-0.047913697399386536,-0.0611707669956122,-0.028346362828011326,0.013922208851007749,0.0009341773663396393,-0.008473075236131802,0.031856460968701525,0.0052663770598066805,9940.551071195234,13877.450151835654,0.06529852328792418,1
R02_mom005_seed2_w02,1260,0.0002335237076742545,0.005972964841590432,1.3335464847590626,19.027638732269597,0.13877477918926634,-0.0038011753078882726,0.05955052862656627,0.002706812250541705,0.004428571428571424,0.09988043872959469,-0.3379658470577198,11.01822800817144,0.42801328657284243,-0.041196468346969696,-0.024293730882910466,0.13877477918926634,0.05955052862656627,-0.03919628247538964,0.09131450035525085,0.017093906876337488,-0.01712288538696905,0.005495129318549691,-0.006314655771449574,-0.0070381071850305005,-0.0038011753078882726,-0.008706810230889542,-0.037376080474787535,0.012718657173905901,0.0077339715770576405,-0.010769152714293675,0.04262965373569262,0.008065456788697124,0.030420363826811448,-0.006068495473843831,-0.011259158944753465,13796.659711271626,18212.664027610866,0.05638842296153812,2
R02_mom005_seed2_w03,1260,0.00031655241188081353,0.006621936217547981,0.4071331541746288,8.077053788225408,0.13801602902608073,0.021219750294137654,0.07663561305332499,-0.004157796755778723,-0.004468253968253963,0.10807531078703067,-0.14334624573407242,5.604885002406277,0.11379552596839018,0.025103934828805904,-0.08325356448718906,0.13801602902608073,0.07663561305332499,0.014500573236487728,0.07695370231677924,0.036658458706691203,-0.008887821403217961,0.050109734669210024,0.009388721581522128,-0.012494684033383994,0.021219750294137654,-0.013597844828997726,-0.010329758736420946,0.023916351763799085,-0.00042430781992087356,0.01806480121968498,0.07190986343791111,0.21039889578364676,0.027538495653876737,0.018768887917318216,-0.0031420768991237873,17864.888054331273,26399.5478009905,0.07543137694396762,3
R02_mom005_seed2_w04,1260,0.00022095290950678717,0.007463364106416568,-0.5575322894527114,7.148905481773281,0.17824923089262235,-0.013087142889274444,0.14180701794763556,-0.006518450683908275,8.73015873015879e-05,0.0680002940984851,-0.9815680951209959,16.264628933165792,0.05151924495698748,0.03578363334566301,-0.004239075844409855,0.17824923089262235,0.14180701794763556,-0.019662762816055463,0.09325708580614225,0.04223653290071637,-0.05738031305507588,0.09603832700430368,0.11466034160899082,-0.050546782110499684,-0.013087142889274444,-0.009937284111243847,-0.00015066920722238953,-0.02582689229201248,-0.01911647745573887,0.013163962503607992,-0.003073549405634273,-0.0008910007092942964,0.025995167387940527,0.001155822136810598,-0.010696532403818236,25221.610503594005,33667.59226887,0.04949731378027211,4
R02_mom005_seed2_w05,1260,0.0003280236909400657,0.008700369463003002,0.30297510997847477,7.760090065186854,0.12060687119524369,-0.034000456161900526,0.04906497928706429,-0.004834243778990864,-0.0004206349206349212,0.06098970159940262,0.570588708827548,6.318985875848964,-0.011664719739844478,0.003118643301986102,-0.017967226173815593,0.12060687119524369,0.04906497928706429,-0.04631322367650108,0.0943077124198245,0.03153676407165317,-0.02735782037179134,0.09913167230050174,0.048176031736848375,0.03172865470940055,-0.034000456161900526,-0.023373533043576956,0.004269131212501338,-0.001865644291686498,-0.008199053914557124,-0.020918409866085605,-0.00558767185813267,-0.013232019111521975,0.004573720952545486,0.009221350739618654,-0.0066778096795318985,32816.56471600088,48530.39390849537,0.07620234485789501,5
R02_mom005_seed2_w06,1260,0.000268511819613484,0.009422736905828243,-0.388231192221843,5.958750777534503,0.07875250698610463,-0.0015235199645812878,0.01986389690276916,-0.01755395921268909,-0.0012460317460317469,0.05730275852911976,0.1547791268161602,4.2880568686100355,0.10763827902139193,-0.01636407993757043,-0.025545551950446548,0.07875250698610463,0.01986389690276916,-0.0019294879209501203,0.06332139302447053,0.04238095122567521,-0.028190171499563734,0.020487213234834743,0.07700666353075684,0.0020493953757241886,-0.0015235199645812878,-0.004488582504842797,0.017676155696870657,-0.028736621070493594,-0.004847010360308537,-0.00522916836775374,0.009708578759464868,-0.006122924386694311,0.06140899838572574,0.03973990618881,0.01698378226066663,43339.23663535945,64354.82038289683,0.05581729174246286,6
R02_mom005_seed2_w07,1260,0.00034202710833467013,0.011693363452199864,-0.006785731706393887,3.189292925099202,0.18552198423203856,-0.015105734587824196,0.1963924895808744,-0.01830030076154578,-0.0003650793650793628,0.05690030311725034,0.3286907978730894,4.383716433133995,0.02183093908886142,-0.024982328710697815,0.0645361261388191,0.18552198423203856,0.1963924895808744,-0.01738319342062315,0.13556085124709782,0.1372986353493781,0.04361316183116474,0.040859544109579204,0.12893634004250604,-0.00042530055638179105,-0.015105734587824196,-0.0037907522184491187,-0.03974850713031541,-0.010468372562229173,0.012585809974804744,-0.03870866668487277,0.04694983769953428,0.07332533821462685,0.02933541494698521,0.06503412610329033,0.11224342517975822,60323.9606104546,90847.74635296679,0.07291458458990419,7
R02_mom005_seed2_w08,1260,0.0004810794331465981,0.01627732062060147,-0.07765378653287563,2.8439528515069226,0.18549817964430407,0.07360814847346292,0.1544229830401082,-0.02177598233467643,-0.0023888888888888887,0.07267185130283459,-0.25782776487295117,5.326579118409629,0.14463964131155083,-0.050651488202882955,-0.0065037292715545625,0.18549817964430407,0.1544229830401082,-0.017987426940373846,0.15936630868356558,0.1766544801320439,0.023691637851243893,0.09753169332727532,0.08540321263736603,-0.0037917747666555398,0.07360814847346292,0.07166949241490811,-0.02233240592933411,-0.004623890151840202,-0.014695834879066241,0.02393563389298015,0.02074715721340709,-0.0027048031764620416,0.02192849220441782,-0.0035696641002999456,-0.0028338079329678933,76300.51334708907,140926.2872790358,0.08897828291763155,8
R02_mom005_seed2_w09,1260,0.00020937990087235996,0.017746525723585337,-0.055314388661013306,3.316096598801791,0.21689880121296812,0.03388862187405475,0.23268205729367974,-0.01234952974401401,0.0004206349206349215,0.0463327943056352,0.2530200063759547,3.74775516127596,0.06480002201991063,0.028063141022236518,0.03418339943248741,0.21689880121296812,0.23268205729367974,-0.034101015425176386,0.11528198337543226,0.145771708853267,0.0032424465918430615,0.10860214968364365,0.1539823494979466,-0.013854952463180721,0.03388862187405475,0.04890511935126363,0.005687251112977869,0.016689716243263777,0.003804247700910244,-0.02103511757752837,0.01725407649978654,-0.004485091905310124,-0.0077571048208746815,0.01030031434424439,0.02485205868700911,117775.66065698386,150425.16310666938,0.01737264823646445,9
R02_mom005_seed2_w10,1260,0.0005832954022076188,0.019549056517850844,-0.05272706612961442,2.757557047120036,0.16215003004072603,0.0002903245529447761,0.15561572770154847,-0.005321401625459835,0.00019841269841269904,0.04436009214663839,0.021612474271070086,6.588459856210723,0.23915714565547358,0.005744055446300408,0.03327706727004641,0.16215003004072603,0.15561572770154847,-0.0023640899958091315,0.13952662740873062,0.15532898157844055,-0.05996037753578062,0.08606195872130744,0.08384124992210143,0.011546966616519936,0.0002903245529447761,-0.003621444630077798,-0.07460178175408604,0.00465844357561413,0.014459941132938105,-0.033034697110608885,-0.025310543597355774,-0.04394810179438698,-0.0137243196473026,-0.011334112663495,-0.019367184176058944,134089.67670408357,246516.27010113504,0.10289454611652382,10
R03_more_tail_seed1_w00,1260,0.00020269301372565448,0.0052289931888860434,0.8266237017653696,60.3682869344692,0.06398848323209685,-0.028127666889194856,0.0062215689966841625,-0.012182401400112407,0.0006587301587301521,0.04094472904395313,-0.641483925271424,6.259472172368586,0.2695384441456247,0.0013669930020749198,-0.007541472350246829,0.06398848323209685,0.0062215689966841625,-0.05105205266842836,-0.0015390435601617023,-0.005476972805210215,-0.014668612651770616,-0.01987112875248337,-0.007869012899102652,0.00742139204902387,-0.028127666889194856,-0.007105839988837222,0.010029469280632211,0.026058613863064493,0.0016636052229955186,-0.019629134158850373,-0.032394712762800766,-0.00753298005847279,-0.003801807083513729,0.004530870363898825,-0.0019570762996764103,6987.152952037794,9518.64593513439,0.05470117839021027,0
R03_more_tail_seed1_w01,1260,0.0003187269268747759,0.005083319225350801,2.668689653391421,48.09423127824632,0.04813998817027469,-0.018869488709663457,0.007816343054788157,0.0032640091260752605,0.0021507936507936475,0.039306198763997505,-0.1824998112220489,7.554504737198237,0.27872056427365377,0.0049002829759732325,-0.016207659302481976,0.04813998817027469,0.007816343054788157,-0.02475752302310899,-0.010043435172220345,-0.008118000857167362,0.008518238325594904,-0.002480195440926198,-0.0011114872076211728,-0.010846847063230431,-0.018869488709663457,-0.008112608853905858,0.009316943884475258,0.007985701828622833,-0.0020615573914476285,0.007603015835294582,0.013513528721083183,0.00021679088990075778,0.05049375765022033,-0.0009299663668735804,-0.0018011013043471608,9408.940597494153,13994.339973475753,0.07927412688043822,1
R03_more_tail_seed1_w02,1260,0.00022499784926554957,0.004252382221010695,-0.7820771580068001,10.763947136855192,-0.010925832568506993,-0.00033871722794809664,-0.012526599894963499,-0.007189252165544989,0.004428571428571424,0.09988043872959469,-0.3379658470577198,11.01822800817144,0.42801328657284243,-0.004610122168116586,-0.03402349952917662,-0.010925832568506993,-0.012526599894963499,-0.031027503508142776,0.08393676279530832,0.09004209725346989,0.02464966051777957,0.0699537098692329,0.07462647571649082,-0.003385925646762401,-0.00033871722794809664,-0.005059639668932372,-0.019135143641097366,-0.03278472019896283,-0.016984254528828305,-0.019930257013540884,-0.05005184632800451,-0.028387051934564457,0.016154409843496073,0.036243666934186396,0.008088901469708294,13702.962022965063,18369.744197490385,0.055890946783085926,2
R03_more_tail_seed1_w03,1260,0.00023740787282082554,0.00516474340361051,-3.3346572757912427,56.98229827365433,0.04213247449632481,0.029102323325109963,0.01403070957354,-0.0002443303673098756,-0.004468253968253963,0.10807531078703067,-0.14334624573407242,5.604885002406277,0.11379552596839018,-0.0053450572091536174,0.039004239526158245,0.04213247449632481,0.01403070957354,-0.0874692303762724,0.03574226375126282,0.006161745546837156,-0.04024162560929741,0.022911390826603636,0.008707533208179467,0.010221901900751182,0.029102323325109963,0.016579364736542923,-0.004202150274390905,-0.01956647246318219,-0.008288718178844934,-0.009142312028664945,-0.0035623205500221466,-0.006096138264584798,0.01067025908433466,-0.009122826901374137,-0.002320763357997966,18263.827560432805,24356.533510315316,0.059265276587930016,3
R03_more_tail_seed1_w04,1260,0.00037914318966195137,0.006296957674707756,1.6203594148925782,70.34677616049085,0.03955415898159671,-0.030566008080356668,0.00790380721662914,0.0006004121479441535,8.73015873015879e-05,0.0680002940984851,-0.9815680951209959,16.264628933165792,0.05151924495698748,-0.006737976819561626,-0.035450838009503466,0.03955415898159671,0.00790380721662914,-0.03417858801013963,0.009221508291194117,0.0034673769148443677,-0.020269612911727245,0.004798647335469313,-0.004517076708658596,0.001827394681667025,-0.030566008080356668,-0.008093770452269536,0.030443919381797517,0.021206062895656345,-0.0009423078283434119,-0.026636374422513615,-0.03358446030551466,-0.007708836616982821,-0.018043118515432905,-0.011154185002678854,-0.0070742806023282746,24077.0863712706,38305.897361782176,0.09381367136056618,4
R03_more_tail_seed1_w05,1260,0.00017097150876430706,0.005739729572523619,0.6595576032914148,58.999014510715384,0.08754225951662524,0.016926100662535404,0.025559945807788833,0.002190292974377764,-0.0004206349206349212,0.06098970159940262,0.570588708827548,6.318985875848964,-0.011664719739844478,-0.014525070388012063,-0.05405509219101128,0.08754225951662524,0.025559945807788833,-0.04845817282904481,0.0007501621171874105,-0.004961983682266983,-0.0026914268698464043,0.02092872702590929,-0.0034931360551103104,-0.03702843608399726,0.016926100662535404,0.013880218236009698,-0.002575572653488894,-0.032533599193120946,-0.00669605060385252,-0.03257336042129896,0.010046024410833429,-0.003857803475746763,0.005441964739491219,-0.01106701471681624,-0.0028227813094934525,37039.76298714955,46539.146046408045,0.04082453126866881,5
R03_more_tail_seed1_w06,1260,0.0003028420201897259,0.004355937370361295,0.0026860222434765754,3.209124332701555,0.05503682493184253,0.0003062652320312146,0.028551942917271957,-0.005380021311345283,-0.0012460317460317469,0.05730275852911976,0.1547791268161602,4.2880568686100355,0.10763827902139193,-0.025280123269863553,-0.017410423185860398,0.05503682493184253,0.028551942917271957,-0.04573221426882764,0.04350960191538548,0.03552021922667208,-0.0006368319954724908,0.013682645486512912,0.027739420178336634,-0.023088918038091908,0.0003062652320312146,-0.010275993083682437,0.01874723808940223,0.0018579672389709687,-0.01184025494779393,-0.026910340316205143,0.01247830304440297,-0.006001613058197474,0.001933064255002141,-0.06386648119808133,-0.04863575302693259,45623.93648504847,67347.79838738526,0.0770734236188324,6
R03_more_tail_seed1_w07,1260,0.00021495116778255796,0.00490242060871541,-1.7208013088766054,21.870276567922602,0.032451693609705415,-0.0217744566286668,0.007352124994731664,-0.0017158636704121231,-0.0003650793650793628,0.05690030311725034,0.3286907978730894,4.383716433133995,0.02183093908886142,-0.0650719544271563,-0.005129225943458599,0.032451693609705415,0.007352124994731664,-0.09212014036398962,0.07908496999891691,0.01978351147130594,-0.01618218190440195,0.09100060386257855,0.030963100594518466,-0.07069675145542773,-0.0217744566286668,-0.008099722196290174,-0.042769208894293684,0.021481241149503484,0.015651448571714806,-0.015574324734914631,-0.012597532889214802,-0.006839599842167999,-0.006366246171848822,-0.010337158134671535,0.0011624477207317439,65257.687435541564,86960.63978650172,0.050473793692859426,7
R03_more_tail_seed1_w08,1260,0.00032831218503281615,0.006033981590135158,1.90681422074864,57.28087026123727,0.0695000197869953,0.004136875513402259,0.027547261928083547,-0.006757364555069184,-0.0023888888888888887,0.07267185130283459,-0.25782776487295117,5.326579118409629,0.14463964131155083,0.0269762914275965,0.0050952613081778455,0.0695000197869953,0.027547261928083547,-0.06606298639951028,0.0453214105036683,0.005734640485664591,-0.029895131996152072,0.007735052522074219,-0.00334631599262957,0.03780955191411307,0.004136875513402259,-7.892689215378543e-05,0.011502460818752372,-0.02967450537823682,-0.00980871206249525,-0.01630595965204397,0.0030905775475837186,-0.0015517116628222525,-0.03786403702307759,0.006395293340435426,-0.002026481263685038,86370.87361628012,128546.51082679669,0.08233358436446148,8
R03_more_tail_seed1_w09,1260,0.00022308728823970471,0.006242732147192408,1.6223444700350171,54.16010627885065,0.10639812944290272,0.006407121449298594,0.021905449762239643,-0.004769967801299913,0.0004206349206349215,0.0463327943056352,0.2530200063759547,3.74775516127596,0.06480002201991063,-0.014411177377971887,-0.08663844972679022,0.10639812944290272,0.021905449762239643,-0.059207044633794045,-0.0073054118141431595,-0.007988105643277937,0.030396297208981966,0.007012855554011042,-0.0026434945832362255,-0.02750840097808671,0.006407121449298594,0.00015955660434572113,-0.005969696962191604,-0.020600779013331925,-0.007481723805608406,-0.0038037626510128465,0.0008811912332613713,-0.0023258616296522915,0.010108768049712138,-0.03568919981225309,-0.008985195009797301,126237.731854689,166159.5183553099,0.052588711319791814,9
R03_more_tail_seed1_w10,1260,0.0003182254632678999,0.006215169957171766,-0.016268603367446774,48.43130990769635,0.041196659011290625,0.005129559856848659,0.010040294360493262,0.001517023052639026,0.00019841269841269904,0.04436009214663839,0.021612474271070086,6.588459856210723,0.23915714565547358,-0.010121890280410311,-0.026250678150873123,0.041196659011290625,0.010040294360493262,-0.03472699886854823,-0.020743163092594743,-0.006414529658861284,-0.03933563328981545,0.0247849650052805,0.0036426334033531705,-0.019982510887603472,0.005129559856848659,-0.003933526659570937,-0.02192080564898347,-0.004299033289202685,-0.006860825980305653,-0.008387640681490446,-0.020064796419062413,-0.009881514352692024,0.0011282679927255943,-0.005374579641769748,-0.005606552796417933,164396.37449180428,242137.01232826948,0.07782326761885261,10
R03_more_tail_seed2_w00,1260,0.00025156853604592415,0.005699492586480438,1.1886625571532399,16.24475168127081,0.06480360696163341,-0.03237977380325941,0.012517940535103269,-0.0020466771116706287,0.0006587301587301521,0.04094472904395313,-0.641483925271424,6.259472172368586,0.2695384441456247,0.012335837603139829,-0.05390068855863703,0.06480360696163341,0.012517940535103269,0.010563787507196916,0.0190782687682143,0.0024594552338738454,-0.031776738247363955,-0.012558066337009937,-0.004533683291433715,-0.02347878053884877,-0.03237977380325941,-0.014589514529572032,0.02127396349084152,-0.015513261062236714,-0.0029725936085846587,-0.015466105907372345,0.04621442571134229,0.011858014919240562,0.024193081570279502,-0.04124705839989346,-0.016414145411682055,6999.263612467278,10090.932173227275,0.06757786849637792,0
R03_more_tail_seed2_w01,1260,0.00026437227222939123,0.005502198025729956,1.1516358720965323,16.096059345233314,0.07180619998309198,-0.01393249312125616,0.02267702959864396,-0.011077685754695085,0.0021507936507936475,0.039306198763997505,-0.1824998112220489,7.554504737198237,0.27872056427365377,0.011631097490301752,-0.06748919960627793,0.07180619998309198,0.02267702959864396,-0.04660240707844379,0.03429453865311204,-0.0016786847678572612,-0.03723951984371027,-0.041497944035618434,-0.01691236204774083,0.047362969792891244,-0.01393249312125616,-0.007269577957330247,-0.014370337667339222,-0.0301807210716618,-0.008133942606980384,-0.03448718950889284,0.03123002392387724,0.008255292374068714,-0.0041645089224372055,-0.02687192717904705,-0.019430684147450708,10333.1788931865,13814.456144433974,0.053382335492981436,1
R03_more_tail_seed2_w02,1260,0.0002976765865155141,0.006918228687755458,2.2662269663946537,29.188226820270476,0.12705924610124825,-0.0387907844993867,0.02826132545593681,0.0025599626335255517,0.004428571428571424,0.09988043872959469,-0.3379658470577198,11.01822800817144,0.42801328657284243,-0.0173811906369432,-0.018190125433857365,0.12705924610124825,0.02826132545593681,-0.02464891630209851,0.034414612973840394,-0.0006281356787419196,-0.004583702345457023,0.004697885520862093,-0.004752665603663182,-0.03180032546035359,-0.0387907844993867,-0.013126605199895424,-0.014203357411164035,-0.013025947152042406,-0.006114598143017782,-0.010366219056095213,0.0345078772097803,0.0031612119848361516,0.04341857865067997,-0.0009509675266519834,-0.008590307670376668,13705.50053837869,19509.315222581343,0.07207118684272396,2
R03_more_tail_seed2_w03,1260,0.00025814739524826616,0.0072834892840595074,0.7058928360979635,12.236026255639214,0.15778911324611397,0.02099193947601644,0.06326479411077826,-0.002228286716740531,-0.004468253968253963,0.10807531078703067,-0.14334624573407242,5.604885002406277,0.11379552596839018,0.024050957937759042,-0.07799450674490618,0.15778911324611397,0.06326479411077826,0.010573815262611985,0.09215612510170346,0.016372383024328523,-0.017852505059797793,0.07360400144737343,0.011386900414172452,-0.01076777684841744,0.02099193947601644,-0.010183930504309838,-0.010901505236625279,0.026322444943996326,-0.003366544166035017,0.04732095743496932,0.10051459772147595,0.25841248142025725,0.028181605310928316,0.0012269745588106334,-0.009972647374493309,18316.694898116188,26122.99664846515,0.05925106866667851,3
R03_more_tail_seed2_w04,1260,0.0002648019426920828,0.009187363884753863,-0.5312662749081507,9.382294962628048,0.14936233597954648,-0.01868338223999018,0.08951235892016733,-0.005328729003528572,8.73015873015879e-05,0.0680002940984851,-0.9815680951209959,16.264628933165792,0.05151924495698748,0.007695056466233199,-0.020305641930824153,0.14936233597954648,0.08951235892016733,-0.020923106923667174,0.13612210577852066,0.05700483312443777,-0.02559143337229452,0.055954399147622756,0.0516588781011488,-0.07354905817125985,-0.01868338223999018,0.01671405755332587,0.008907810998211266,-0.010543863345142712,-0.012217417134211256,0.030663951500760105,-0.02055956681141156,-0.010430247685837392,0.03101088423515481,0.057246979944272205,0.02970118908497485,24845.579229469153,34573.2098508547,0.05759731658816314,4
R03_more_tail_seed2_w05,1260,0.0002527907554019568,0.011297659080937033,0.03305739532866621,6.766141371141084,0.16364183417861847,0.039989776411038236,0.06888739363323723,-0.005123598716354058,-0.0004206349206349212,0.06098970159940262,0.570588708827548,6.318985875848964,-0.011664719739844478,0.011187600155579576,0.03194182032617776,0.16364183417861847,0.06888739363323723,-0.02873259632981913,0.10128430170914508,0.028493877917409947,-0.06730595247684656,0.1491575186161657,0.0694598334544836,0.02357958506036569,0.039989776411038236,0.008344396087236843,0.022314849910602494,0.04795453103296934,0.0008408824007505878,-0.027031185532095298,0.03464968663859354,-0.004076883926967551,0.03538766151325911,0.05481736775468642,0.00887769642834057,33325.947782527146,43867.32516622434,0.04972934476035373,5
R03_more_tail_seed2_w06,1260,0.0003870489987930919,0.0117428194318074,0.020994379843798993,3.825198983538771,0.23962767829849246,0.1305346592512341,0.15678148149340843,-0.012209612956777968,-0.0012460317460317469,0.05730275852911976,0.1547791268161602,4.2880568686100355,0.10763827902139193,-0.0038761310702099877,-0.020901978914235904,0.23962767829849246,0.15678148149340843,-0.05082942385089127,0.21499724669289516,0.13385976337365998,-0.0155512151109723,0.1466572109573584,0.0825620863690852,0.04482924060261194,0.1305346592512341,0.08313335745836854,-0.0019428847723158122,0.07706834099008555,0.049175897227672884,-0.0014800044747870125,0.11067163821244547,0.05550529862421705,0.035446118924039996,0.08382148056229329,0.05622061728136608,39070.51994742334,65492.95953934369,0.07884367466236575,6
R03_more_tail_seed2_w07,1260,0.0003392403244582792,0.01107190330139243,-0.002112266001280375,3.453778790441988,0.18102893717352914,0.10179511640950263,0.16047422203769263,-0.021905006401917552,-0.0003650793650793628,0.05690030311725034,0.3286907978730894,4.383716433133995,0.02183093908886142,-0.022146966589961452,-0.013104653104796795,0.18102893717352914,0.16047422203769263,-0.07323743623149863,0.13767187237353867,0.1098572692565275,0.05139257968624064,0.096538988912947,0.11262422557097604,-0.041840779656471046,0.10179511640950263,0.07606398166050975,-0.0055392740088379844,0.06570924785577649,0.05026015709115975,-0.017197943226294216,0.02548606952876426,0.05621029277856566,0.08655273023643871,0.05932518273683587,0.06564037821959365,60311.3153358616,92955.22924945847,0.07862653737184022,7
R03_more_tail_seed2_w08,1260,0.00041170856181582037,0.012331326974805944,-0.3027756707815498,4.792641684789529,0.07500739145978653,0.045081743555202725,0.033516271379514996,-0.020161840961712706,-0.0023888888888888887,0.07267185130283459,-0.25782776487295117,5.326579118409629,0.14463964131155083,-0.07169198800577231,0.0042676074339378514,0.07500739145978653,0.033516271379514996,0.034852477331500105,0.11339706335975075,0.11604626669233177,-0.025575008548146507,0.0636231974310852,0.07572400510930746,-0.002440840659793677,0.045081743555202725,0.03836918765383463,-0.0125008079158272,-0.009816370060029276,-0.013752850672592328,0.01791656445055976,-0.03904639396259864,-0.0357261735223502,0.01018352213596786,0.01810822361504806,0.016514371623534224,81706.33863722003,141850.01867670126,0.08596341207594693,8
R03_more_tail_seed2_w09,1260,0.00023175681629846435,0.01584461977357723,0.011486619513372284,3.652339851267852,0.20945004478777307,-0.019432500720015147,0.19706394307866515,-0.02423697650504042,0.0004206349206349215,0.0463327943056352,0.2530200063759547,3.74775516127596,0.06480002201991063,0.02416564145372562,0.07606234472311384,0.20945004478777307,0.19706394307866515,0.007227134024795872,0.10166896716907087,0.10061742104956581,-0.013015829481928694,0.09994226151889016,0.1466534260242727,-0.004611763893217842,-0.019432500720015147,-0.014321630177438687,-0.005444450676824264,0.007458396194434661,-0.004749718361507965,0.0029310528003617083,-0.01063957107101986,-0.023943597130517327,-0.007803929809477578,0.023934725321782733,0.03070459714165054,110689.38390856546,162163.84773678295,0.03131542060757875,9
R03_more_tail_seed2_w10,1260,0.0006466492943535928,0.017272646603757904,-0.029054749622773532,2.8072423045439394,0.18519093209305643,0.052760386862971194,0.15688570040224004,-0.012219170666687467,0.00019841269841269904,0.04436009214663839,0.021612474271070086,6.588459856210723,0.23915714565547358,-0.010188685727808965,0.04165559656240936,0.18519093209305643,0.15688570040224004,-0.051860112895481376,0.0808737075353828,0.08269804343488157,-0.01955855663662922,0.05941492410318566,0.06530812631126236,-0.002722219200067683,0.052760386862971194,0.046661323436201434,-0.005082194671435763,-0.014714880818133004,-0.03636825862347733,-0.014574764034685736,-0.0453072085859935,-0.04468774606803199,-0.03814467825400624,-0.0023727875956348335,0.006100304310314343,142785.01300265963,303465.0465643141,0.13004810603128636,10
R04_more_leverage_seed1_w00,1260,0.00019820422593121682,0.004517304304586726,-1.1551606045469787,17.871005765059216,0.04504196623736933,-0.012166771880324495,0.0068828575148975205,-0.008431952327433398,0.0006587301587301521,0.04094472904395313,-0.641483925271424,6.259472172368586,0.2695384441456247,-0.011362282143014865,0.0328988910009519,0.04504196623736933,0.0068828575148975205,-0.08890618432244364,0.0406481980795591,0.0009769928181817657,-0.009162926520015128,0.011764654525356428,-0.007747018458878443,0.0023909454771138907,-0.012166771880324495,-0.00351072518274873,0.00691119199361421,0.021691432837365496,0.0033195562627409145,-0.021434733439538993,-0.027476442629785578,-0.010813874283556376,0.02297441501506287,-0.017385271388001375,-0.005244068843868832,6985.722196221539,9505.619479187597,0.05441233181245231,0
R04_more_leverage_seed1_w01,1260,0.0002859916166810777,0.005117116379992278,2.4439431292865366,46.64914426663092,0.04708648859266898,0.021807828791012146,0.0057341955492841955,-0.008541281979427542,0.0021507936507936475,0.039306198763997505,-0.1824998112220489,7.554504737198237,0.27872056427365377,0.012589874855385924,-0.016151474044054717,0.04708648859266898,0.0057341955492841955,-0.03519311570981145,0.0007117347160210481,-0.004228306222675518,-0.034570782862993206,-0.014020809209791785,-0.00774636143313877,-0.013692880430432135,0.021807828791012146,-0.004502715586442166,-0.013910794757728266,0.011316831947730678,-0.003316127490189341,0.00391282728205426,-0.0005294800416475567,-0.005132166186955714,-0.005599202858967014,-0.01629070847833696,-0.004746568952197394,9378.984760472646,13407.601048539502,0.070310614013396,1
R04_more_leverage_seed1_w02,1260,0.00025474580987874004,0.004227530541320569,0.3676871632184864,6.391089676145083,0.05251195787938178,0.011252723129985093,0.015195814809311136,-0.007215948879368365,0.004428571428571424,0.09988043872959469,-0.3379658470577198,11.01822800817144,0.42801328657284243,-0.011250786150013193,-0.0054384098826665145,0.05251195787938178,0.015195814809311136,-0.06731098021094377,0.007154337692815293,0.0011135990021135596,0.002836732582864952,0.003133634326452506,-0.011574599193413665,-0.03226806402099892,0.011252723129985093,-0.013061857067963848,0.049382451142563025,-0.004573655598167477,-0.017640622470080868,0.0038887638759097275,0.016097558571803068,-0.0020812613346880165,0.035613381023906716,0.006271779538315173,-0.00578210228620174,13238.6518960088,18274.707912347567,0.06363220408478609,2
R04_more_leverage_seed1_w03,1260,0.0002870054598408012,0.004888330672435141,-2.2320636155161604,27.28382338715783,0.059038182635489336,0.02225140171529557,0.026671669045880635,-0.007038801181414077,-0.004468253968253963,0.10807531078703067,-0.14334624573407242,5.604885002406277,0.11379552596839018,0.012013926355130912,0.02167199427670206,0.059038182635489336,0.026671669045880635,-0.07199274966542385,0.09090234764032425,0.029325035771614626,-0.05455462028372959,0.03598504301440123,0.0014908283136686696,0.0007832201645672117,0.02225140171529557,0.00038728939860816094,-0.026436638477272772,-0.024429312210147498,-0.008116573529710855,-0.01354077684275316,0.01959826953391524,0.01625887917804917,-0.029274532058982946,0.03279262397072963,0.004681305526404847,18099.740491957946,25840.235884275688,0.07214710434762628,3
